requestId, experimento, qtdeUsuarios, unidadeId, startTime, executionStatus, durationInMillis, activeConnections, blockReadFromDisk, blockReadFromCache, totalTempFiles, totalTempFilesSize, ioRead, ioWrite, cacheHitRatio, cpuUsage, memUsage
90e35516-5490-49b7-a824-acad0ab37736, Exp_01, 1, 18007, 2025-02-17T22:21:20.110760, SUCCESS, 2544, 2, 90374, 4956, 1, 65339392, 0, 4096, "5,20", "153,47", "9,24"
25923e18-a959-4ad6-b397-6ff3c146d970, Exp_01, 1, 18008, 2025-02-17T22:21:22.659818, SUCCESS, 1671, 3, 90379, 96788, 2, 130605056, 0, 4096, "51,71", "153,47", "9,24"
86390b8d-9afe-403b-b913-c06948b8e6df, Exp_01, 1, 18006, 2025-02-17T22:21:24.334700, SUCCESS, 1587, 3, 90379, 188296, 3, 196075520, 0, 4096, "67,57", "171,55", "8,65"
d6425fee-b9b8-4400-b994-2c4a7926956a, Exp_01, 1, 18007, 2025-02-17T22:21:25.924762, SUCCESS, 1488, 3, 90379, 283632, 4, 261529600, 0, 4096, "75,84", "71,06", "9,46"
49a2113f-02cc-4129-a9d2-0bce8026285a, Exp_01, 1, 18008, 2025-02-17T22:21:27.416083, SUCCESS, 1655, 3, 90379, 375140, 5, 326746112, 0, 4096, "80,59", "90,16", "8,11"
b40feeaf-c91b-43cb-8831-196fb563f520, Exp_01, 1, 18006, 2025-02-17T22:21:29.073983, SUCCESS, 1596, 3, 90379, 466648, 6, 391946240, 0, 4096, "83,77", "109,25", "9,45"
a749db2d-fab6-4aa5-967e-54cb4dd308b3, Exp_01, 1, 18007, 2025-02-17T22:21:30.672870, SUCCESS, 1432, 3, 90379, 558156, 7, 457449472, 0, 4096, "86,06", "112,83", "8,47"
01b82fe8-e45e-4ebd-9fd9-c39c57aa11aa, Exp_01, 1, 18008, 2025-02-17T22:21:32.107432, SUCCESS, 1504, 3, 90379, 649664, 8, 522878976, 0, 4096, "87,79", "88,67", "9,55"
2f82bff1-5a00-4217-9017-a44dbeb2d671, Exp_01, 1, 18006, 2025-02-17T22:21:33.614582, SUCCESS, 1449, 3, 90379, 741172, 9, 588062720, 0, 4096, "89,13", "69,98", "7,72"
681e86ce-19d6-4bae-82a6-ba7bdceb862c, Exp_01, 1, 18007, 2025-02-17T22:21:35.066996, SUCCESS, 1736, 3, 90379, 832680, 10, 653336576, 0, 4096, "90,21", "131,05", "9,41"
1c032884-b9ee-4904-b57f-c12fe2cc7329, Exp_01, 1, 18008, 2025-02-17T22:21:36.805703, SUCCESS, 1495, 3, 90379, 924188, 11, 718594048, 0, 4096, "91,09", "97,56", "8,12"
bb14d1a7-0c22-4cd1-99fb-4828319f44f8, Exp_01, 1, 18006, 2025-02-17T22:21:38.303548, SUCCESS, 1413, 3, 90379, 1015696, 12, 783998976, 0, 4096, "91,83", "109,77", "9,46"
998dd8ef-cded-47bd-b7ce-741a96894fbb, Exp_01, 1, 18007, 2025-02-17T22:21:39.718771, SUCCESS, 1640, 3, 90379, 1107204, 13, 849698816, 0, 4096, "92,45", "47,76", "9,45"
201f1953-da23-438e-b7b1-a3a832bca0d0, Exp_01, 1, 18008, 2025-02-17T22:21:41.361833, SUCCESS, 1587, 3, 90379, 1198635, 14, 914923520, 0, 4096, "92,99", "146,97", "8,75"
95aa1915-f94a-45b1-aff8-4baab85fa830, Exp_01, 1, 18006, 2025-02-17T22:21:42.951481, SUCCESS, 1517, 3, 90379, 1290066, 15, 980189184, 0, 4096, "93,45", "71,72", "9,41"
100d5661-b5fb-4e14-a617-02e7112d8444, Exp_01, 1, 18007, 2025-02-17T22:21:44.471108, SUCCESS, 1486, 3, 90379, 1381497, 16, 1045438464, 0, 4096, "93,86", "144,65", "8,75"
dc4329a6-c538-4d0d-b27e-ffec1eedef4b, Exp_01, 1, 18008, 2025-02-17T22:21:45.959340, SUCCESS, 1563, 3, 90379, 1472928, 17, 1110908928, 0, 4096, "94,22", "68,29", "8,89"
